Bianca_tval,Giaco_tval
-1.2633727766610239,-0.7040225283595741
-2.388337990917789,-2.020831350762043
-1.2440335694158493,-1.41218645729543
-1.214743972510733,-0.9180579398402432
2.8843085226001595,3.157665948786196
-0.712071190518718,-0.7740153768853196
-0.9324890612278949,-1.2972683501375248
-2.2087652546007583,-2.007342504455379
-1.5101179672831235,-1.4215296119415188
-0.25018488302363995,-0.1002096016757158
-1.5549634834116184,-1.577743719064498
-2.3596528874217504,-2.041535293562476
-1.4673088310757205,-1.6340940927558756
-0.8471769801745949,-1.0736298046265296
-1.1717256405836807,-1.1633764064756995
0.16133965463058347,0.2511171504195842
0.016672769068656175,0.2849228307112693
-0.18808609434760007,0.0056101907629573
0.037945139549447775,-0.1831242903246358
-2.2725894107475813,-2.569189895486056
-1.5831390949039452,-1.5567537927953166
-1.84153185808352,-1.7496892549492165
-1.261800358365516,-1.2392691021507312
1.8945483853469856,2.263887926151106
5.27599200525363,5.418034776769825
1.9197176933629323,2.033152543381625
-5.741793259047464,-5.771279637469049
0.9642243692230155,1.1155603114171075
2.080559837250663,2.372340408907224
0.22992285563994166,0.2104880873373609
-0.3452926104952143,-0.1112038442179236
0.1560855720538364,0.2802433438812355
-0.6057050023275324,-0.5343765813145813
0.5587959056919252,0.7151275870121072
0.03550597103458662,-0.0157043333330821
-0.7410678915042778,-0.5449633258634532
0.6712257979175967,0.8393897538225656
-3.210630843378545,-3.149699612461092
2.121805660262534,2.192898224807108
0.31677477391363484,-0.0097798757473718
-1.181297948009673,-1.4961381331742378
-1.855178401098906,-2.067043567545693
2.597735558031019,2.7229995633614816
2.0326537865672596,2.275314822821836
0.9755935079661191,0.6115661695212169
0.9052170639929775,1.0481232172266204
3.2022548364175027,3.214084096267075
2.3859883301121325,2.4600095635358614
-1.5128035441418197,-1.3842967047939918
4.61690241534204,4.586779880599051
4.041213736059261,4.065279228930984
4.374933947849763,4.379506512747162
1.837693400150536,1.9387156459466304
3.2583848909752704,3.3461081892133837
1.9726479065884646,2.2899659378600985
4.830460103831329,5.007007744743587
3.4326663129283657,3.3340052917918035
4.465870878406817,4.612796212135037
3.8074530596525653,3.832230836554929
3.8700212278588815,4.142625762098066
3.8161787083842666,3.8537373135735407
5.3394393296039,5.288231030785551
3.473300323035366,3.4020189827868896
2.3388066669761978,2.193713056972412
-1.4055567415823103,-1.8873865860765435
1.4694811391688143,1.1110249777109469
1.5922015788749906,1.8147930711611997
-4.414380127459442,-4.455191295465699
1.664669241116892,1.430990529513569
1.7968885393329141,1.7606337061430863
5.1050721531539995,5.090133711736597
-0.9594625370372448,-0.9479519884437768
2.3647115661447455,2.4978356291307646
-1.1646727219251771,-1.057060328526198
0.2260933705517848,0.3252125873051713
-1.292734737758295,-1.3070526029540797
-3.215895607424471,-3.234485043430532
-0.2846037024919606,-0.0333028261136566
-1.540032370545511,-1.4724283289103446
-0.874048831896322,-0.905873868435964
-1.254391892155106,-0.9281856338648298
-2.4798107695935894,-2.4258228991229203
0.81479039130541,0.9087204503912936
-8.091445064291129,-7.9012934114945885
-1.9336588885931567,-1.785497940095591
0.31061942886998384,0.4302837657661061
-0.4148727319032957,-0.1417978209738482
0.7707787279731811,0.8649142272817971
3.100917326266017,3.1109314337943834
0.1552282899303506,0.3234992062477088
-0.4584367189650988,-0.3485591587019468
-0.47182453060575463,-0.5154953349789283
3.0914628003100293,3.40559714085429
0.24829108316502166,0.4078553172507306
0.4025609843722385,0.4692273766040402
-4.249614728457715,-4.0569335484523865
2.334056682849486,2.3445512399329185
5.01423321295735,5.028387249831923
3.7514247213265755,3.8728578958715687
1.713060318250736,1.7859745130978977
3.596150190065132,3.836781164861741
2.1685333934220306,2.2729664742314646
-0.22456063754033906,-0.1669092925949369
0.023038064814949934,0.1043664024133419
-1.2349976950078188,-0.9946819550489902
-1.6604070369152277,-1.5094699320865157
-5.304193339992611,-5.161205954362536
-0.5125333770574456,-0.6568614494745623
1.0108957075781009,1.2201330489128657
-5.787536381983385,-5.692674255219833
0.7299228745986696,0.989816928032827
-2.3741279747560515,-2.558771109692693
1.4961509037159102,1.656261271005923
1.8757217441749325,1.9427560411365288
-3.595095406646671,-3.529834637627897
-7.772575703123056,-7.848215089344015
-4.57991946568672,-4.595045293371466
-4.946886012139516,-4.498949869612559
-5.459837245801571,-5.153067656364341
-1.2182018756514095,-1.2805542173496829
-4.428259363604098,-4.493120348254191
-1.3012084398618968,-1.1082196172390848
-3.5756143894098766,-3.574202032901428
-3.7778786720675646,-3.478152834193945
0.9650554370396338,1.206777045285984
0.3271482816650147,0.6201620508196901
0.7788649951826032,0.9538422668697072
0.24232483137743724,0.4545816223306435
1.2607275396053992,1.2506806471651375
1.7935919481528497,2.0347562729425803
-2.679332833973443,-2.400464401765546
-5.022605537082405,-5.126774415678358
-4.591791523874767,-4.760731224794754
-3.6514689672216,-3.506055429952926
-4.123408952250269,-4.229497921851871
-2.266804207526894,-2.1178191486317086
-0.2932385609672442,-0.329989617089411
-2.4346534801902657,-2.4462396156063244
2.9480753101372628,3.2574673091031787
-1.9421712414353316,-1.7607335496380383
-7.213731904782745,-7.186748542917351
-1.6680784550109655,-1.4054624227101808
-4.030351693027816,-4.177055347812666
-0.06388360802027283,0.1935460877709412
-6.443729201591387,-6.258747138440149
-4.839519477876073,-4.5848326424941375
-4.426070296070427,-4.217042385743403
-6.347612929696862,-6.386815913472256
-6.955983214301903,-7.014806185831102
-6.482388956619814,-6.593604061613741
-3.3616825687280687,-3.2509009075352324
-6.288103799624018,-6.151461272150276
-6.482780523416196,-6.496186532800651
