Bianca_tval,Giaco_tval,Bianca_pval,Bianca_qval,Giaco_pval,Giaco_qval,Brainstat_qval
1.1229583181429508,1.3489987927175648,0.26172179451055577,0.3536781006899402,0.17763940825979133,0.26123442391145785,0.6122147240013001
-0.692249768152937,-0.499018465633061,0.4889394471569939,0.581872177669721,0.6178749365353808,0.7001415711449075,1
-0.2654774283669323,-0.1176719871808438,0.7906958177334593,0.8502105567026443,0.9063509364658215,0.9272132342361347,1
0.7064795478021965,0.6441207198295279,0.4800527466747645,0.5731973094624053,0.5196432553269911,0.6077698892713346,0.9847235829225938
-0.21672944750075968,-0.1558000229422123,0.828462922263842,0.8720662339619389,0.8762217544318889,0.9093079185343413,1
1.2459555531920208,1.267237014834492,0.21306935919007883,0.3010923347930546,0.20536237339667038,0.29337481913810054,0.5073079980716163
-2.9135948753173877,-2.83507912367198,0.0036516054417038337,0.009802967628735124,0.004672737491392282,0.011981378183057133,0.02434403627802556
-5.822178503565511,-5.864221709222747,7.795630928464677e-9,1.8342661008152182e-7,6.106365332826314e-9,1.3569700739614032e-7,2.5985436428215593e-7
-2.553815512837518,-2.598242249288069,0.010800718247953874,0.025869983827434426,0.009506547855011148,0.022500704982274907,0.06448189998778432
-0.6019855240314549,-0.2163483932022334,0.5473187474952648,0.6364171482503079,0.8287598343370596,0.8807188039157756,1
-3.084586098389369,-3.086800493470297,0.002093724039018592,0.005815900108384978,0.0020783368152745532,0.005694073466505625,0.014439476131162704
-0.5460225443144611,-0.1439859363794454,0.5851709028616827,0.6764981535973211,0.8855402699240674,0.9100184160128091,1
2.08084418495547,2.01109929926519,0.03769944768409421,0.07397166460692874,0.04458002701003346,0.08142470686764101,0.12471255851085507
2.5187299848807796,2.49915803104516,0.011931268224397976,0.028239688105083968,0.012606565056460364,0.02875770735285391,0.04678928715450186
-3.62141578474776,-3.5998997393591923,3.07543351174879e-4,0.001128599453852767,3.3379112810348285e-4,0.0011973013069248538,0.002617390222764928
-4.62759569532899,-4.73844058758693,4.179878435240157e-6,3.923163814157723e-5,2.461645895517498e-6,2.2899031586209287e-5,5.9712549074859385e-5
4.619293688034315,4.778418290587819,4.347024592995964e-6,3.923163814157723e-5,2.0282322608729946e-06,2.0282322608729946e-05,1.0384845390417503e-4
0.16963072754653108,0.3159788414996951,0.8653344908646512,0.9013900946506784,0.7520837877401514,0.8170705196608824,1
-1.953912942798868,-2.105737331425104,0.05098694899406505,0.0957501389559907,0.03547328455327803,0.0672479328024228,0.2399385835014826
-1.9422743053048857,-2.149582567146666,0.052381332349896115,0.0970255949819163,0.03182499455382634,0.06090908048579204,0.24089113236889562
-2.494549518209262,-2.544658864760296,0.012770420535689409,0.0300480483192692,0.011086179311423899,0.02563278453508416,0.075120120798173
0.9725748288173928,0.9612294359153508,0.33099728882935986,0.43386928586916734,0.336666651797354,0.4316239125607103,0.7396587459873963
-3.540991756719295,-3.5987553499532967,4.1679599390132303e-4,0.0014624420838642912,3.3524436593895904e-4,0.0011973013069248538,0.0033343679512105842
0.11721075988909796,0.2090118829139256,0.9067163206314496,0.9252207353382139,0.8344810667101974,0.8807188039157756,1
-1.1554419258471753,-1.196531141960933,0.24818249709371412,0.3375048822844288,0.23176986961338716,0.3196825787770858,0.7941839906998852
2.5866131957126357,2.6306355908989545,0.009831189322680635,0.024125617969768427,0.008652139753553665,0.02084852952663534,0.0405409868976521
3.311811428747381,3.690796948119951,9.59755977263442e-4,0.0029992374289482563,2.35488480208877e-4,8.563217462140982e-4,0.005118698545405024
-4.193183816387111,-4.204506353573813,2.991777111941812e-5,1.5670913110097705e-4,2.848331875044551e-5,1.4991220394971322e-4,3.149239065201908e-4
1.0148461156683308,1.2506929722839213,0.31042199096202405,0.4125209182219589,0.21133588529211952,0.29871432070723997,0.7095359793417693
0.920454749357568,0.993021692900489,0.35755474173017243,0.45548374742697123,0.3209369865657572,0.4163346183921474,0.7858345972091703
-3.0587197555704178,-3.060405564161634,0.002281377562417087,0.0062934553445988615,0.002268692458108354,0.006173312811179194,0.015466966524861606
0.915781953822288,1.1388116259206862,0.3599996484642791,0.4556957575497204,0.2550514995227656,0.3446641885442779,0.7868844775175501
-2.896318091016861,-2.945405733848196,0.0038570428639351246,0.010285447637160331,0.003299215956317316,0.008682147253466622,0.025292084353672948
-3.7816622617405296,-3.8798458644781455,1.6491704124719088e-4,6.800702731842922e-4,1.1128760119731743e-4,4.5423510692782623e-4,0.0015218769382977886
1.851558763726167,1.940567855678648,0.06438063981123081,0.11344606134137587,0.05258843564272155,0.093476114199635807,0.1879726709816958
0.8397844013920849,0.569939085627919,0.4012278205584572,0.4971713864910098,0.5688456362915428,0.6519720759788457,0.8614092471822844
-5.525548737515859,-5.527611462782346,4.1782385736629465e-8,7.958549664119898e-7,4.130849633399081e-8,7.86828501599825e-7,1.1141969529767857e-6
-4.388524245668585,-4.287115219940076,1.2610372196326042e-5,8.006585521476852e-5,1.983262265627805e-5,1.1332927232158885e-4,1.4835731995677698e-4
-4.330524438031046,-4.288227751835263,1.6356680271089653e-5,9.765182251396809e-5,1.973534078920432e-5,1.1332927232158885e-4,1.8693348881245318e-4
-0.6824600648185087,-0.4727660081074367,0.49510441920704995,0.585922389594142,0.6364821706892283,0.7191888934341563,1
-2.86457049553134,-2.558053222770757,0.004262169567286038,0.011142926973296831,0.010670835631918145,0.02481589681841429,0.027497868176038952
-4.765225650329092,-4.914590080577818,2.1624309839832326e-06,2.1624309839832327e-5,1.0374140531279482e-6,1.1215287060842684e-5,3.203601457752937e-5
-5.045575362141649,-5.126075238877836,5.358755294965052e-7,7.145007059953403e-6,3.543586872828925e-7,4.724782497105233e-6,1.0717510589930104e-5
-4.075732622022549,-4.13174372376638,4.946600252126021e-5,2.3839037359643477e-4,3.897998409131199e-5,1.8785534501837103e-4,4.8259514654888007e-4
-3.11321727617295,-3.175384147586337,0.0019026157058142682,0.00551482813279498,0.001541650739107256,0.004342678138330299,0.013351689163608899
-4.25268336346003,-4.060967995017674,2.30798082803113e-5,1.3178928575534858e-4,5.264715576675076e-5,2.3930525348523076e-4,2.5289295374675e-4
-6.58280202941009,-6.553310536151465,7.403272359519801e-11,3.7016361797599005e-9,8.951455034411462e-11,3.5805820137645847e-9,4.9355149063465345e-9
0.4057998480438133,0.7783916407217766,0.6849755370926073,0.7630879021537706,0.43652029771086043,0.5275169760856319,1
-5.37821711164198,-5.312090772327684,9.345220945770821e-8,1.6252558166557949e-6,1.332836319127449e-7,2.1325381106039183e-6,2.1988755166519582e-6
2.5543523840044795,3.0359282659474447,0.010784186063269415,0.025869983827434426,0.0024593824725919,0.006568066301198498,0.04313674425307766
3.833337508167471,4.078466256911671,1.3422539353262006e-4,5.835886675331307e-4,4.889740533014172e-5,2.274297922332173e-4,0.0010738031482609605
3.793574143046654,4.086813761830768,1.5730542832722945e-4,6.554392846967894e-4,4.719927768458809e-5,2.2211424792747337e-4,0.0011652253950165145
4.426859121170483,4.678311383246872,1.0600783839935796e-5,7.465866797266401e-5,3.2851429460229023e-6,2.856646040019915e-5,1.6961254143897273e-4
-2.4192017249879454,-2.510824977756992,0.01573026131798841,0.035750593904519117,0.012200051314563736,0.028046094976008587,0.08739034065549116
2.237665620198399,2.357834408896638,0.025460047982876103,0.052494944294589896,0.018571574399141238,0.03918375374244205,0.08933350169430211
2.0689585274394666,2.381065508555072,0.03880368070783875,0.0757144989421244,0.017446998108344807,0.03731978204993542,0.12722518264865165
2.0643272339760528,2.35701683778344,0.03924133951829166,0.07619677576367313,0.018612283027659972,0.03918375374244205,0.12761411225460703
3.751146547191495,3.8449272040328215,1.8603007683738564e-4,7.441203073495425e-4,1.281246879974347e-4,5.024497568526851e-4,0.0013287862631241832
3.655136358328643,3.875456793165742,2.7026865593570055e-4,0.0010394948305219253,1.1328277731052243e-4,4.57708191153626e-4,0.0018017910395713372
1.8992830748792555,2.163624109677708,0.05781168933883869,0.10511216243425217,0.0307268958900375,0.05909018440391827,0.17652424225599603
